Latitude;Longitude;Date;Time
39.97495833;116.3020567;04/01/12;14:44:27
39.97495833;116.3020567;04/01/12;14:44:28
39.97495667;116.3020583;04/01/12;14:44:29
39.974955;116.3020583;04/01/12;14:44:30
39.974955;116.30206;04/01/12;14:44:31
39.97495333;116.3020617;04/01/12;14:44:32
39.974925;116.3020767;04/01/12;14:44:33
39.97488833;116.302085;04/01/12;14:44:34
39.974865;116.3020967;04/01/12;14:44:35
39.97485333;116.3021083;04/01/12;14:44:36
39.97483333;116.3021033;04/01/12;14:44:37
39.9748;116.3020967;04/01/12;14:44:38
39.97476667;116.30209;04/01/12;14:44:39
39.97475667;116.3020883;04/01/12;14:44:40
39.97471667;116.30208;04/01/12;14:44:41
39.97470833;116.30208;04/01/12;14:44:42
39.97469333;116.3020833;04/01/12;14:44:43
39.97467667;116.3020833;04/01/12;14:44:44
39.97468;116.3020783;04/01/12;14:44:45
39.974685;116.3020667;04/01/12;14:44:46
39.97467833;116.30206;04/01/12;14:44:47
39.97467667;116.3020567;04/01/12;14:44:48
39.974675;116.302055;04/01/12;14:44:49
39.974675;116.3020533;04/01/12;14:44:50
39.97468;116.302045;04/01/12;14:44:51
39.97468;116.3020433;04/01/12;14:44:52
39.97467833;116.30204;04/01/12;14:44:53
39.97468833;116.302045;04/01/12;14:44:54
39.97469;116.302045;04/01/12;14:44:55
39.97469167;116.302045;04/01/12;14:44:56
39.97471167;116.3020417;04/01/12;14:44:57
39.97472333;116.3020567;04/01/12;14:44:58
39.97472667;116.3020567;04/01/12;14:44:59
39.97473667;116.3020717;04/01/12;14:45:00
39.974745;116.302085;04/01/12;14:45:01
39.97475333;116.3020967;04/01/12;14:45:02
39.974755;116.3020967;04/01/12;14:45:03
39.974755;116.3020967;04/01/12;14:45:04
39.97475667;116.3020983;04/01/12;14:45:05
39.97475833;116.3020967;04/01/12;14:45:06
39.97476;116.3020967;04/01/12;14:45:07
39.97475;116.3024283;04/01/12;14:53:01
39.97477167;116.3025383;04/01/12;14:53:02
39.97477833;116.3026433;04/01/12;14:53:03
39.974785;116.30275;04/01/12;14:53:04
39.97478833;116.3028617;04/01/12;14:53:05
39.97478833;116.3029883;04/01/12;14:53:06
39.97478833;116.3031217;04/01/12;14:53:07
39.97478;116.303255;04/01/12;14:53:08
39.974775;116.3033883;04/01/12;14:53:09
39.97476667;116.3035167;04/01/12;14:53:10
39.97475833;116.3036367;04/01/12;14:53:11
39.97474667;116.3037667;04/01/12;14:53:12
39.97475833;116.3039033;04/01/12;14:53:13
39.97476333;116.3040367;04/01/12;14:53:14
39.974775;116.3041767;04/01/12;14:53:15
39.97478167;116.3043133;04/01/12;14:53:16
39.974785;116.304445;04/01/12;14:53:17
39.974795;116.30457;04/01/12;14:53:18
39.97480833;116.3046967;04/01/12;14:53:19
39.97481833;116.3048267;04/01/12;14:53:20
39.97482833;116.3049417;04/01/12;14:53:21
39.97483;116.3050683;04/01/12;14:53:22
39.97482833;116.3051933;04/01/12;14:53:23
39.97482667;116.3053167;04/01/12;14:53:24
39.97483;116.3054467;04/01/12;14:53:25
39.97482667;116.3055783;04/01/12;14:53:26
39.97481833;116.3057133;04/01/12;14:53:27
39.97481;116.3058467;04/01/12;14:53:28
39.97481667;116.3059933;04/01/12;14:53:29
39.97481;116.3061417;04/01/12;14:53:30
39.97478667;116.3062817;04/01/12;14:53:31
39.97476667;116.3064167;04/01/12;14:53:32
39.97475833;116.3065467;04/01/12;14:53:33
39.97475833;116.306685;04/01/12;14:53:34
39.97476;116.3068133;04/01/12;14:53:35
39.97475833;116.306945;04/01/12;14:53:36
39.97475833;116.3070817;04/01/12;14:53:37
39.97476333;116.3072083;04/01/12;14:53:38
39.97475667;116.3073317;04/01/12;14:53:39
39.97475167;116.307455;04/01/12;14:53:40
39.97474667;116.3075833;04/01/12;14:53:41
39.97474333;116.3077183;04/01/12;14:53:42
39.97473333;116.30785;04/01/12;14:53:43
39.97472667;116.307985;04/01/12;14:53:44
39.97472167;116.3081117;04/01/12;14:53:45
39.97471833;116.3082467;04/01/12;14:53:46
39.97471667;116.308395;04/01/12;14:53:47
39.9747;116.3085533;04/01/12;14:53:48
39.97468667;116.308695;04/01/12;14:53:49
39.97467833;116.3088383;04/01/12;14:53:50
39.97467667;116.30898;04/01/12;14:53:51
39.97468167;116.309115;04/01/12;14:53:52
39.97469;116.3092433;04/01/12;14:53:53
39.974705;116.30938;04/01/12;14:53:54
39.97471167;116.3095183;04/01/12;14:53:55
39.97470833;116.3096533;04/01/12;14:53:56
39.97470833;116.309785;04/01/12;14:53:57
39.97471833;116.3099333;04/01/12;14:53:58
39.974725;116.3100633;04/01/12;14:53:59
39.974725;116.310185;04/01/12;14:54:00
39.97472;116.3102917;04/01/12;14:54:01
39.97472333;116.3103933;04/01/12;14:54:02
39.974755;116.3104883;04/01/12;14:54:03
39.97475833;116.3105733;04/01/12;14:54:04
39.97475167;116.3106583;04/01/12;14:54:05
39.97475167;116.3107167;04/01/12;14:54:06
39.97474167;116.310755;04/01/12;14:54:07
39.974725;116.3107867;04/01/12;14:54:08
39.974685;116.3107983;04/01/12;14:54:09
39.974675;116.3107933;04/01/12;14:54:10
39.97466333;116.31079;04/01/12;14:54:11
39.97465167;116.31079;04/01/12;14:54:12
39.97465167;116.31079;04/01/12;14:54:13
39.97465;116.31079;04/01/12;14:54:14
39.97464833;116.3107917;04/01/12;14:54:15
39.97464667;116.3107933;04/01/12;14:54:16
39.97464333;116.310795;04/01/12;14:54:17
39.97464;116.3107967;04/01/12;14:54:18
39.97463667;116.3107967;04/01/12;14:54:19
39.97463333;116.3107967;04/01/12;14:54:20
39.97463167;116.310795;04/01/12;14:54:21
39.97463;116.310795;04/01/12;14:54:22
39.97462833;116.310795;04/01/12;14:54:23
39.97462667;116.3107967;04/01/12;14:54:24
39.97462667;116.3108;04/01/12;14:54:25
39.97462667;116.3108017;04/01/12;14:54:26
39.97462667;116.310805;04/01/12;14:54:27
39.97462667;116.3108067;04/01/12;14:54:28
39.97462667;116.3108083;04/01/12;14:54:29
39.97462667;116.3108083;04/01/12;14:54:30
39.97462667;116.3108083;04/01/12;14:54:31
39.97462667;116.3108083;04/01/12;14:54:32
39.97462833;116.3108067;04/01/12;14:54:33
39.97462833;116.3108067;04/01/12;14:54:34
39.97463;116.3108083;04/01/12;14:54:35
39.97463167;116.31081;04/01/12;14:54:36
39.97463333;116.3108117;04/01/12;14:54:37
39.974635;116.3108133;04/01/12;14:54:38
39.97463667;116.3108167;04/01/12;14:54:39
39.974635;116.31082;04/01/12;14:54:40
39.97463333;116.3108217;04/01/12;14:54:41
39.97463;116.310825;04/01/12;14:54:42
39.97462667;116.3108283;04/01/12;14:54:43
39.974625;116.31083;04/01/12;14:54:44
39.974625;116.3108317;04/01/12;14:54:45
39.974625;116.3108317;04/01/12;14:54:46
39.974625;116.3108333;04/01/12;14:54:47
39.974625;116.310835;04/01/12;14:54:48
39.97462667;116.310835;04/01/12;14:54:49
39.97462833;116.3108333;04/01/12;14:54:50
39.97463;116.3108333;04/01/12;14:54:51
39.97463;116.3108333;04/01/12;14:54:52
39.97463;116.3108333;04/01/12;14:54:53
39.97463;116.3108333;04/01/12;14:54:54
39.97463;116.3108317;04/01/12;14:54:55
39.97462833;116.31083;04/01/12;14:54:56
39.97462833;116.3108283;04/01/12;14:54:57
39.97462833;116.310825;04/01/12;14:54:58
39.97462833;116.3108233;04/01/12;14:54:59
39.97462833;116.3108217;04/01/12;14:55:00
39.97462833;116.31082;04/01/12;14:55:01
39.97462833;116.31082;04/01/12;14:55:02
39.97463;116.31082;04/01/12;14:55:03
39.97463;116.3108217;04/01/12;14:55:04
39.97463167;116.310825;04/01/12;14:55:05
39.97463;116.310825;04/01/12;14:55:06
39.97462833;116.3108267;04/01/12;14:55:07
39.97462667;116.3108283;04/01/12;14:55:08
39.97462667;116.31083;04/01/12;14:55:09
39.974625;116.3108317;04/01/12;14:55:10
39.97462333;116.3108333;04/01/12;14:55:11
39.97462167;116.310835;04/01/12;14:55:12
39.97462;116.3108383;04/01/12;14:55:13
39.97462;116.31084;04/01/12;14:55:14
39.97462;116.3108417;04/01/12;14:55:15
39.97462;116.3108433;04/01/12;14:55:16
39.97461833;116.3108433;04/01/12;14:55:17
39.97462;116.3108417;04/01/12;14:55:18
39.97462;116.31084;04/01/12;14:55:19
39.97462167;116.31084;04/01/12;14:55:20
39.97462167;116.3108383;04/01/12;14:55:21
39.97462167;116.3108383;04/01/12;14:55:22
39.97462167;116.3108383;04/01/12;14:55:23
39.97462167;116.31084;04/01/12;14:55:24
39.97462167;116.31084;04/01/12;14:55:25
39.97462167;116.3108417;04/01/12;14:55:26
39.97462333;116.3108433;04/01/12;14:55:27
39.97462667;116.310845;04/01/12;14:55:28
39.97463;116.3108467;04/01/12;14:55:29
39.97463333;116.3108483;04/01/12;14:55:30
39.97463833;116.3108483;04/01/12;14:55:31
39.97464;116.31085;04/01/12;14:55:32
39.97464167;116.31085;04/01/12;14:55:33
39.97464167;116.3108517;04/01/12;14:55:34
39.97464;116.310855;04/01/12;14:55:35
39.97463833;116.3108617;04/01/12;14:55:36
39.974625;116.3108933;04/01/12;14:55:37
39.97461167;116.3109367;04/01/12;14:55:38
39.9746;116.3109933;04/01/12;14:55:39
39.974585;116.31107;04/01/12;14:55:40
39.974565;116.3111467;04/01/12;14:55:41
39.97458833;116.3112517;04/01/12;14:55:42
39.97460167;116.3113517;04/01/12;14:55:43
39.974615;116.3114567;04/01/12;14:55:44
39.97461333;116.3115667;04/01/12;14:55:45
39.97462333;116.3116883;04/01/12;14:55:46
39.97463;116.3118033;04/01/12;14:55:47
39.97464167;116.3119283;04/01/12;14:55:48
39.974655;116.3120683;04/01/12;14:55:49
39.974675;116.3121967;04/01/12;14:55:50
39.97468;116.3123167;04/01/12;14:55:51
39.97468833;116.312445;04/01/12;14:55:52
39.97468333;116.3125567;04/01/12;14:55:53
39.97467667;116.312665;04/01/12;14:55:54
39.97467667;116.3127717;04/01/12;14:55:55
39.97467667;116.3128883;04/01/12;14:55:56
39.97467167;116.3129867;04/01/12;14:55:57
39.974665;116.3130667;04/01/12;14:55:58
39.974655;116.3131267;04/01/12;14:55:59
39.97464833;116.3131583;04/01/12;14:56:00
39.974645;116.3131617;04/01/12;14:56:01
39.97464;116.31316;04/01/12;14:56:02
39.97462833;116.3131567;04/01/12;14:56:03
39.974625;116.3131517;04/01/12;14:56:04
39.974625;116.31315;04/01/12;14:56:05
39.97462667;116.31315;04/01/12;14:56:06
39.97462667;116.3131483;04/01/12;14:56:07
39.97462833;116.3131467;04/01/12;14:56:08
39.97463;116.3131433;04/01/12;14:56:09
39.97463167;116.3131433;04/01/12;14:56:10
39.97463333;116.3131417;04/01/12;14:56:11
39.974635;116.3131417;04/01/12;14:56:12
39.97463667;116.31314;04/01/12;14:56:13
39.97463833;116.31314;04/01/12;14:56:14
39.97463833;116.3131383;04/01/12;14:56:15
39.97464;116.3131383;04/01/12;14:56:16
39.97463833;116.3131367;04/01/12;14:56:17
39.97463833;116.3131367;04/01/12;14:56:18
39.97463667;116.3131383;04/01/12;14:56:19
39.974635;116.3131383;04/01/12;14:56:20
39.97463333;116.3131383;04/01/12;14:56:21
39.97463167;116.31314;04/01/12;14:56:22
39.97463;116.31314;04/01/12;14:56:23
39.97463;116.31314;04/01/12;14:56:24
39.97463;116.31314;04/01/12;14:56:25
39.97463;116.31314;04/01/12;14:56:26
39.97463;116.31314;04/01/12;14:56:27
39.97463167;116.31314;04/01/12;14:56:28
39.97463333;116.3131383;04/01/12;14:56:29
39.974635;116.3131383;04/01/12;14:56:30
39.974635;116.31314;04/01/12;14:56:31
39.97463833;116.31314;04/01/12;14:56:32
39.97464;116.313145;04/01/12;14:56:33
39.97464167;116.313155;04/01/12;14:56:34
39.97462833;116.3131933;04/01/12;14:56:35
39.974625;116.313245;04/01/12;14:56:36
39.974595;116.3133083;04/01/12;14:56:37
39.97456833;116.3133783;04/01/12;14:56:38
39.97455;116.3134583;04/01/12;14:56:39
39.974535;116.31354;04/01/12;14:56:40
39.97452833;116.3136283;04/01/12;14:56:41
39.97453833;116.3137333;04/01/12;14:56:42
39.97456167;116.3138317;04/01/12;14:56:43
39.97456833;116.3139467;04/01/12;14:56:44
39.97456167;116.314075;04/01/12;14:56:45
39.97455167;116.314205;04/01/12;14:56:46
39.97455667;116.3143433;04/01/12;14:56:47
39.974565;116.3144867;04/01/12;14:56:48
39.97456833;116.3146483;04/01/12;14:56:49
39.97457167;116.314805;04/01/12;14:56:50
39.9746;116.3149633;04/01/12;14:56:51
39.97462667;116.3151317;04/01/12;14:56:52
39.97466333;116.3153;04/01/12;14:56:53
39.97467833;116.3154683;04/01/12;14:56:54
39.97469167;116.3156317;04/01/12;14:56:55
39.974705;116.31579;04/01/12;14:56:56
39.974715;116.3159517;04/01/12;14:56:57
39.97472;116.3161217;04/01/12;14:56:58
39.97472333;116.31628;04/01/12;14:56:59
39.974735;116.3164283;04/01/12;14:57:00
39.97473667;116.3165667;04/01/12;14:57:01
39.97474833;116.316705;04/01/12;14:57:02
39.974755;116.3168383;04/01/12;14:57:03
39.97476167;116.3169733;04/01/12;14:57:04
39.97475167;116.317105;04/01/12;14:57:05
39.97475333;116.3172317;04/01/12;14:57:06
39.974745;116.3173633;04/01/12;14:57:07
39.97475667;116.3174983;04/01/12;14:57:08
39.97476667;116.3176217;04/01/12;14:57:09
39.97477667;116.3177417;04/01/12;14:57:10
39.974795;116.3178683;04/01/12;14:57:11
39.97480833;116.3179817;04/01/12;14:57:12
39.974825;116.31809;04/01/12;14:57:13
39.97483833;116.31819;04/01/12;14:57:14
39.974845;116.3182883;04/01/12;14:57:15
39.974845;116.3183733;04/01/12;14:57:16
39.97484833;116.3184467;04/01/12;14:57:17
39.974865;116.3185067;04/01/12;14:57:18
39.97488833;116.3185517;04/01/12;14:57:19
39.9749;116.3185933;04/01/12;14:57:20
39.97490667;116.3186083;04/01/12;14:57:21
39.97491;116.3186217;04/01/12;14:57:22
39.97492167;116.3186383;04/01/12;14:57:23
39.97492333;116.3186533;04/01/12;14:57:24
39.974925;116.318655;04/01/12;14:57:25
39.97492833;116.318655;04/01/12;14:57:26
39.97493167;116.318655;04/01/12;14:57:27
39.974935;116.3186567;04/01/12;14:57:28
39.97493833;116.3186567;04/01/12;14:57:29
39.97494167;116.318655;04/01/12;14:57:30
39.974945;116.3186533;04/01/12;14:57:31
39.97494667;116.3186533;04/01/12;14:57:32
39.97494833;116.3186533;04/01/12;14:57:33
39.97495;116.3186533;04/01/12;14:57:34
39.97495167;116.3186517;04/01/12;14:57:35
39.97495333;116.3186517;04/01/12;14:57:36
39.974955;116.3186517;04/01/12;14:57:37
39.97495667;116.31865;04/01/12;14:57:38
39.97495833;116.3186483;04/01/12;14:57:39
39.97496167;116.3186483;04/01/12;14:57:40
39.97496333;116.3186483;04/01/12;14:57:41
39.97496667;116.3186483;04/01/12;14:57:42
39.97496667;116.31865;04/01/12;14:57:43
39.97496667;116.3186517;04/01/12;14:57:44
39.97496667;116.3186533;04/01/12;14:57:45
39.97496667;116.318655;04/01/12;14:57:46
39.974965;116.3186567;04/01/12;14:57:47
39.974965;116.3186583;04/01/12;14:57:48
39.97496333;116.3186583;04/01/12;14:57:49
39.97496167;116.3186583;04/01/12;14:57:50
39.97496;116.3186583;04/01/12;14:57:51
39.97496;116.3186583;04/01/12;14:57:52
39.97495833;116.3186567;04/01/12;14:57:53
39.97495833;116.3186567;04/01/12;14:57:54
39.97495833;116.318655;04/01/12;14:57:55
39.974955;116.318655;04/01/12;14:57:56
39.97495333;116.3186567;04/01/12;14:57:57
39.97495333;116.3186567;04/01/12;14:57:58
39.97495167;116.3186583;04/01/12;14:57:59
39.97495;116.3186583;04/01/12;14:58:00
39.97494833;116.31866;04/01/12;14:58:01
39.97494667;116.3186617;04/01/12;14:58:02
39.974945;116.3186633;04/01/12;14:58:03
39.97494333;116.3186633;04/01/12;14:58:04
39.97494167;116.3186633;04/01/12;14:58:05
39.97494167;116.3186633;04/01/12;14:58:06
39.97494;116.318665;04/01/12;14:58:07
39.97494;116.3186633;04/01/12;14:58:08
39.97493833;116.318665;04/01/12;14:58:09
39.97493667;116.3186667;04/01/12;14:58:10
39.974935;116.3186667;04/01/12;14:58:11
39.97493333;116.3186683;04/01/12;14:58:12
39.97493167;116.3186667;04/01/12;14:58:13
39.97493;116.3186667;04/01/12;14:58:14
39.97492833;116.318665;04/01/12;14:58:15
39.97492833;116.3186633;04/01/12;14:58:16
39.97493;116.3186617;04/01/12;14:58:17
39.97492833;116.31866;04/01/12;14:58:18
39.97492833;116.31866;04/01/12;14:58:19
39.97492833;116.31866;04/01/12;14:58:20
39.97492833;116.31866;04/01/12;14:58:21
39.97492667;116.3186617;04/01/12;14:58:22
39.97492667;116.3186633;04/01/12;14:58:23
39.97492667;116.3186633;04/01/12;14:58:24
39.97492667;116.3186633;04/01/12;14:58:25
39.974925;116.3186633;04/01/12;14:58:26
39.974925;116.318665;04/01/12;14:58:27
39.97492333;116.318665;04/01/12;14:58:28
39.97492333;116.318665;04/01/12;14:58:29
39.97492333;116.318665;04/01/12;14:58:30
39.97492333;116.318665;04/01/12;14:58:31
39.97492333;116.3186667;04/01/12;14:58:32
39.97492167;116.3186683;04/01/12;14:58:33
39.97492;116.3186683;04/01/12;14:58:34
39.97491833;116.3186683;04/01/12;14:58:35
39.97491833;116.31867;04/01/12;14:58:36
39.97491833;116.3186717;04/01/12;14:58:37
39.97491833;116.3186783;04/01/12;14:58:38
39.97492333;116.318705;04/01/12;14:58:39
39.97492833;116.31874;04/01/12;14:58:40
39.97492333;116.3187883;04/01/12;14:58:41
39.97493;116.318855;04/01/12;14:58:42
39.97494;116.3189383;04/01/12;14:58:43
39.97494167;116.3190283;04/01/12;14:58:44
39.974945;116.31912;04/01/12;14:58:45
39.97494;116.31922;04/01/12;14:58:46
39.97494333;116.3193167;04/01/12;14:58:47
39.97495167;116.3194133;04/01/12;14:58:48
39.97495;116.3195167;04/01/12;14:58:49
39.97496333;116.3196217;04/01/12;14:58:50
39.974975;116.3197533;04/01/12;14:58:51
39.97497167;116.3198867;04/01/12;14:58:52
39.97497;116.3200033;04/01/12;14:58:53
39.97497333;116.32011;04/01/12;14:58:54
39.97497667;116.3202083;04/01/12;14:58:55
39.97496333;116.320295;04/01/12;14:58:56
39.97496333;116.3203583;04/01/12;14:58:57
39.97496167;116.3204183;04/01/12;14:58:58
39.97497;116.320465;04/01/12;14:58:59
39.97498;116.3204783;04/01/12;14:59:00
39.97498;116.3204883;04/01/12;14:59:01
39.97498;116.3205017;04/01/12;14:59:02
39.97498;116.3205133;04/01/12;14:59:03
39.97498167;116.3205133;04/01/12;14:59:04
39.974985;116.3205133;04/01/12;14:59:05
39.97498833;116.320515;04/01/12;14:59:06
39.97499167;116.3205167;04/01/12;14:59:07
39.97499333;116.3205217;04/01/12;14:59:08
39.97499167;116.3205333;04/01/12;14:59:09
39.97499333;116.3206;04/01/12;14:59:10
39.97499333;116.3206683;04/01/12;14:59:11
39.97499;116.320735;04/01/12;14:59:12
39.974995;116.3208317;04/01/12;14:59:13
39.97500167;116.32092;04/01/12;14:59:14
39.97500667;116.3210133;04/01/12;14:59:15
39.97499;116.321105;04/01/12;14:59:16
39.97498167;116.32122;04/01/12;14:59:17
39.97497667;116.3213383;04/01/12;14:59:18
39.97497833;116.3214567;04/01/12;14:59:19
39.97498333;116.321575;04/01/12;14:59:20
39.97497833;116.3217167;04/01/12;14:59:21
39.97496667;116.3218483;04/01/12;14:59:22
39.97496333;116.321985;04/01/12;14:59:23
39.97496333;116.32213;04/01/12;14:59:24
39.974955;116.3222783;04/01/12;14:59:25
39.974965;116.3224217;04/01/12;14:59:26
39.97497333;116.3225633;04/01/12;14:59:27
39.97497833;116.3227117;04/01/12;14:59:28
39.97498833;116.32286;04/01/12;14:59:29
39.97498833;116.323005;04/01/12;14:59:30
39.97499167;116.32315;04/01/12;14:59:31
39.97499;116.323295;04/01/12;14:59:32
39.97499167;116.323445;04/01/12;14:59:33
39.97499667;116.323595;04/01/12;14:59:34
39.974995;116.32375;04/01/12;14:59:35
39.97499167;116.3239;04/01/12;14:59:36
39.97498833;116.3240567;04/01/12;14:59:37
39.97499;116.3242117;04/01/12;14:59:38
39.97499667;116.32436;04/01/12;14:59:39
39.97500333;116.3245033;04/01/12;14:59:40
39.97500333;116.3246517;04/01/12;14:59:41
39.97501;116.3248017;04/01/12;14:59:42
39.97501333;116.324945;04/01/12;14:59:43
39.97500167;116.3250783;04/01/12;14:59:44
39.97501333;116.325235;04/01/12;14:59:45
39.97503;116.3253833;04/01/12;14:59:46
39.975045;116.3255267;04/01/12;14:59:47
39.97505333;116.3256633;04/01/12;14:59:48
39.97505167;116.3258017;04/01/12;14:59:49
39.97505667;116.3259417;04/01/12;14:59:50
39.975055;116.32608;04/01/12;14:59:51
39.97505333;116.32622;04/01/12;14:59:52
39.97506;116.326365;04/01/12;14:59:53
39.975065;116.3265067;04/01/12;14:59:54
39.97507167;116.3266483;04/01/12;14:59:55
39.97508167;116.3267933;04/01/12;14:59:56
39.97509333;116.3269333;04/01/12;14:59:57
39.97510167;116.32706;04/01/12;14:59:58
39.97511333;116.3271867;04/01/12;14:59:59
39.97513167;116.327315;04/01/12;15:00:00
39.97514833;116.3274467;04/01/12;15:00:01
39.97514667;116.3275867;04/01/12;15:00:02
39.97515167;116.3277283;04/01/12;15:00:03
39.97516333;116.3278683;04/01/12;15:00:04
39.975175;116.32801;04/01/12;15:00:05
39.97517;116.328155;04/01/12;15:00:06
39.97515833;116.3282967;04/01/12;15:00:07
39.975155;116.32844;04/01/12;15:00:08
39.97515667;116.328575;04/01/12;15:00:09
39.97515;116.3287117;04/01/12;15:00:10
39.97513833;116.3288483;04/01/12;15:00:11
39.97513333;116.3289917;04/01/12;15:00:12
39.97513167;116.32913;04/01/12;15:00:13
39.97514;116.3292567;04/01/12;15:00:14
39.97514667;116.3293733;04/01/12;15:00:15
39.97515167;116.329475;04/01/12;15:00:16
39.975155;116.3295533;04/01/12;15:00:17
39.97516167;116.3296117;04/01/12;15:00:18
39.97515833;116.3296417;04/01/12;15:00:19
39.975155;116.329655;04/01/12;15:00:20
39.97515;116.329645;04/01/12;15:00:21
39.97514667;116.3296517;04/01/12;15:00:22
39.97513833;116.329655;04/01/12;15:00:23
39.97513833;116.3296567;04/01/12;15:00:24
39.97513833;116.3296583;04/01/12;15:00:25
39.97513833;116.3296583;04/01/12;15:00:26
39.97513667;116.3296567;04/01/12;15:00:27
39.975135;116.3296567;04/01/12;15:00:28
39.97513333;116.3296583;04/01/12;15:00:29
39.97513167;116.32966;04/01/12;15:00:30
39.97513;116.3296617;04/01/12;15:00:31
39.97513;116.3296633;04/01/12;15:00:32
39.97512833;116.329665;04/01/12;15:00:33
39.97512833;116.3296683;04/01/12;15:00:34
39.97512833;116.32967;04/01/12;15:00:35
39.97512833;116.3296717;04/01/12;15:00:36
39.97512667;116.32967;04/01/12;15:00:37
39.975125;116.3296667;04/01/12;15:00:38
39.97512333;116.329665;04/01/12;15:00:39
39.97512667;116.3296533;04/01/12;15:00:40
39.97512667;116.3296483;04/01/12;15:00:41
39.97513333;116.3296267;04/01/12;15:00:42
39.975135;116.3296117;04/01/12;15:00:43
39.97514167;116.3295917;04/01/12;15:00:44
