Latitude;Longitude;Date;Time
39.98015;116.3417833;05/08/07;02:25:40
39.98005;116.3422667;05/08/07;02:26:10
39.98008333;116.3427;05/08/07;02:26:37
39.98006667;116.34315;05/08/07;02:27:03
39.98005;116.3436167;05/08/07;02:27:33
39.98003333;116.344;05/08/07;02:27:56
39.97998333;116.34445;05/08/07;02:28:24
39.98;116.3447667;05/08/07;02:28:45
39.97996667;116.345;05/08/07;02:28:59
39.98005;116.3453333;05/08/07;02:29:16
39.98008333;116.34555;05/08/07;02:29:32
39.97983333;116.3454333;05/08/07;02:30:07
39.97975;116.3454167;05/08/07;02:30:21
39.9793;116.3473667;05/08/07;04:03:17
39.97941667;116.3472333;05/08/07;04:03:24
39.97988333;116.3459667;05/08/07;04:03:42
39.97995;116.3457167;05/08/07;04:03:53
39.98003333;116.3454167;05/08/07;04:04:09
39.98013333;116.34515;05/08/07;04:04:24
39.98023333;116.3447;05/08/07;04:04:46
39.98005;116.3443833;05/08/07;04:04:52
39.97998333;116.34415;05/08/07;04:05:03
39.97996667;116.34385;05/08/07;04:05:21
39.97998333;116.3434833;05/08/07;04:05:49
39.97996667;116.3424667;05/08/07;04:07:05
39.97998333;116.3420167;05/08/07;04:07:36
39.98005;116.34185;05/08/07;04:07:49
39.98005;116.3412833;05/08/07;04:08:29
39.98001667;116.34035;05/08/07;04:09:33
39.98005;116.3401;05/08/07;04:09:49
39.98033333;116.34;05/08/07;04:10:17
39.98045;116.33905;05/08/07;04:11:27
39.98065;116.3389833;05/08/07;04:11:48
39.9808;116.3389167;05/08/07;04:12:04
39.98046667;116.3388167;05/08/07;04:33:53
39.9803;116.3387833;05/08/07;04:33:58
39.98025;116.3390333;05/08/07;04:34:15
39.97996667;116.33915;05/08/07;04:34:45
39.97983333;116.3393167;05/08/07;04:35:06
39.97985;116.3395;05/08/07;04:36:27
39.97986667;116.3397667;05/08/07;04:36:48
39.97988333;116.34105;05/08/07;04:38:17
39.97988333;116.3414333;05/08/07;04:38:41
39.9799;116.3418833;05/08/07;04:39:12
39.9799;116.3422667;05/08/07;04:39:43
39.97991667;116.3428833;05/08/07;04:40:23
39.97996667;116.3432833;05/08/07;04:40:51
39.97998333;116.34355;05/08/07;04:41:15
39.97995;116.3438667;05/08/07;04:41:36
39.97991667;116.3442833;05/08/07;04:42:04
39.97995;116.3447;05/08/07;04:42:28
39.97998333;116.3449833;05/08/07;04:42:43
39.98003333;116.34535;05/08/07;04:43:04
39.9799;116.3455;05/08/07;04:43:22
39.97975;116.3454333;05/08/07;04:43:35
39.9796;116.3453167;05/08/07;04:43:54
39.97965;116.34605;05/08/07;07:25:01
39.9797;116.3462667;05/08/07;07:25:26
39.97975;116.3464667;05/08/07;07:25:43
39.97973333;116.3467;05/08/07;07:26:02
39.97975;116.3470667;05/08/07;07:26:23
39.9795;116.3471167;05/08/07;07:26:50
39.97921667;116.3470667;05/08/07;07:27:17
39.97898333;116.3470333;05/08/07;07:27:37
39.97875;116.3470333;05/08/07;07:28:00
39.97861667;116.34735;05/08/07;07:28:22
39.97833333;116.3473333;05/08/07;07:28:44
39.9781;116.3473;05/08/07;07:29:00
39.97796667;116.3475667;05/08/07;07:29:04
39.97783333;116.3474833;05/08/07;07:29:15
39.97765;116.3474833;05/08/07;07:29:30
39.97745;116.3474833;05/08/07;07:29:45
39.9772;116.3474833;05/08/07;07:30:05
39.97703333;116.3475;05/08/07;07:30:17
39.97675;116.3475;05/08/07;07:30:40
39.97651667;116.3475667;05/08/07;07:31:00
39.97628333;116.3475167;05/08/07;07:31:17
39.97603333;116.3474167;05/08/07;07:31:41
39.9758;116.34735;05/08/07;07:32:02
39.97541667;116.3472167;05/08/07;07:32:33
39.97528333;116.3471;05/08/07;07:32:54
39.97505;116.3469667;05/08/07;07:33:15
39.97485;116.3468667;05/08/07;07:33:32
39.97451667;116.3467333;05/08/07;07:33:58
39.97423333;116.3466833;05/08/07;07:34:19
39.97396667;116.34665;05/08/07;07:34:43
39.97381667;116.34665;05/08/07;07:34:58
39.97361667;116.34665;05/08/07;07:35:15
39.97335;116.3466167;05/08/07;07:36:53
39.9731;116.3466667;05/08/07;07:45:13
39.97248333;116.3466667;05/08/07;07:45:24
39.97145;116.3467167;05/08/07;07:45:38
39.9707;116.3467333;05/08/07;07:46:06
39.97031667;116.34685;05/08/07;07:46:13
39.96933333;116.3469667;05/08/07;07:46:25
39.96528333;116.3472667;05/08/07;07:47:16
39.96483333;116.3471667;05/08/07;07:47:21
39.9642;116.3469833;05/08/07;07:47:30
39.96326667;116.3469;05/08/07;07:47:54
39.96308333;116.3468833;05/08/07;07:48:11
39.96241667;116.3469667;05/08/07;07:48:27
39.95936667;116.3471167;05/08/07;07:49:16
39.95876667;116.3472333;05/08/07;07:49:27
39.9581;116.3474833;05/08/07;07:49:36
39.9573;116.3479833;05/08/07;07:49:58
39.95705;116.3481333;05/08/07;07:50:06
39.95685;116.3482833;05/08/07;07:50:31
39.95661667;116.3490667;05/08/07;07:50:44
39.95653333;116.35195;05/08/07;07:51:09
39.95653333;116.3521833;05/08/07;07:51:16
39.95643333;116.3523;05/08/07;07:51:32
39.95645;116.3549;05/08/07;07:52:03
39.95648333;116.3614667;05/08/07;07:53:44
39.95656667;116.3616833;05/08/07;07:54:29
39.95658333;116.3615;05/08/07;07:55:11
39.9567;116.3611167;05/08/07;07:55:50
39.95668333;116.36085;05/08/07;07:56:10
39.95673333;116.3606667;05/08/07;07:56:26
39.95675;116.3609167;05/08/07;07:57:04
39.9568;116.3619667;05/08/07;07:58:34
39.95681667;116.3622667;05/08/07;07:58:54
39.95676667;116.3626333;05/08/07;07:59:18
39.95678333;116.36305;05/08/07;07:59:52
39.95676667;116.3634833;05/08/07;08:00:24
39.95678333;116.36405;05/08/07;08:01:05
39.95676667;116.3643167;05/08/07;08:01:23
39.9568;116.3645833;05/08/07;08:01:37
39.9568;116.36475;05/08/07;08:01:48
39.95668333;116.36495;05/08/07;08:02:03
39.9565;116.3651667;05/08/07;08:02:22
39.95646667;116.3655667;05/08/07;08:02:55
39.95645;116.3661167;05/08/07;08:03:32
39.95646667;116.36635;05/08/07;08:03:51
39.9565;116.3665833;05/08/07;08:04:09
39.95651667;116.36685;05/08/07;08:04:31
39.95665;116.3670333;05/08/07;08:04:48
39.95666667;116.3672667;05/08/07;08:05:05
39.95661667;116.36755;05/08/07;08:05:23
39.95661667;116.36775;05/08/07;08:05:35
39.95668333;116.3680333;05/08/07;08:06:00
39.95665;116.3685833;05/08/07;08:06:36
39.95663333;116.3688333;05/08/07;08:06:52
39.95645;116.3689167;05/08/07;08:07:05
39.95625;116.3689833;05/08/07;08:07:21
39.95603333;116.369;05/08/07;08:07:36
39.95581667;116.36905;05/08/07;08:07:56
39.95568333;116.3691667;05/08/07;08:08:13
39.95568333;116.36945;05/08/07;08:08:33
39.95553333;116.3695333;05/08/07;08:08:48
39.9555;116.3697833;05/08/07;08:09:07
39.95535;116.3698167;05/08/07;08:09:34
39.95548333;116.36965;05/08/07;08:16:29
39.95566667;116.3697167;05/08/07;08:16:51
39.95578333;116.3699833;05/08/07;08:17:16
39.95588333;116.37025;05/08/07;08:17:41
39.95611667;116.3707833;05/08/07;08:18:37
39.95616667;116.371;05/08/07;08:18:51
39.95625;116.3712;05/08/07;08:19:11
39.95635;116.3715667;05/08/07;08:19:40
39.95645;116.3718833;05/08/07;08:20:05
39.95643333;116.3721833;05/08/07;08:20:22
39.95643333;116.3725667;05/08/07;08:20:52
39.95671667;116.3726333;05/08/07;08:21:24
39.95693333;116.37265;05/08/07;08:21:43
39.9573;116.3727;05/08/07;08:22:16
39.95751667;116.37275;05/08/07;08:22:31
39.95788333;116.3727833;05/08/07;08:23:05
39.95805;116.3728667;05/08/07;08:23:25
39.95728333;116.3730167;05/08/07;08:30:07
39.95695;116.3728333;05/08/07;08:30:37
39.95485;116.3728833;05/08/07;08:31:05
39.95441667;116.3728833;05/08/07;08:31:11
39.95378333;116.3727333;05/08/07;08:31:18
39.95305;116.3728667;05/08/07;08:31:23
39.95163333;116.3729;05/08/07;08:31:41
39.95136667;116.3729333;05/08/07;08:31:58
39.95096667;116.3729833;05/08/07;08:32:09
39.95056667;116.373;05/08/07;08:32:16
39.95013333;116.3728667;05/08/07;08:32:24
39.94998333;116.3727667;05/08/07;08:32:34
39.9498;116.3726833;05/08/07;08:32:43
39.94943333;116.3725167;05/08/07;08:32:56
39.94913333;116.3725;05/08/07;08:33:08
39.94843333;116.3725;05/08/07;08:33:44
39.94805;116.37265;05/08/07;08:35:17
39.94786667;116.3727167;05/08/07;08:35:51
39.94766667;116.3728333;05/08/07;08:38:11
39.94736667;116.3863667;05/08/07;08:38:17
39.94733333;116.38665;05/08/07;08:38:42
39.94735;116.3871667;05/08/07;08:39:23
39.9472;116.3873667;05/08/07;08:39:40
39.94691667;116.3874;05/08/07;08:40:06
39.9466;116.3874167;05/08/07;08:40:36
39.94643333;116.3874333;05/08/07;08:40:51
39.9463;116.3873;05/08/07;08:43:46
39.94613333;116.3875833;05/08/07;08:44:17
39.94625;116.38735;05/08/07;08:44:32
39.94628333;116.3875333;05/08/07;08:56:35
39.94613333;116.3877833;05/08/07;09:00:52
39.9464;116.3875;05/08/07;09:00:55
39.94646667;116.3874;05/08/07;09:00:59
39.94643333;116.38755;05/08/07;09:01:19
39.94658333;116.3874667;05/08/07;09:01:29
39.94676667;116.3874;05/08/07;09:01:51
39.94706667;116.3874;05/08/07;09:02:22
39.9472;116.3872333;05/08/07;09:02:53
39.90451667;116.4551333;05/08/07;09:48:30
39.90348333;116.4575333;05/08/07;09:49:14
39.90326667;116.4575833;05/08/07;09:49:18
39.9031;116.45735;05/08/07;09:49:33
39.90316667;116.4571333;05/08/07;09:49:38
39.90328333;116.4569333;05/08/07;09:49:56
39.90343333;116.4568667;05/08/07;09:50:07
39.90351667;116.4566833;05/08/07;09:50:31
39.90535;116.4576;05/08/07;09:51:19
39.90495;116.4579;05/08/07;09:51:21
39.90473333;116.4577167;05/08/07;09:51:39
39.90546667;116.4571167;05/08/07;09:52:00
39.90578333;116.45705;05/08/07;09:54:32
39.90311667;116.4564333;05/08/07;09:55:02
39.9025;116.4551833;05/08/07;09:55:05
39.90095;116.4552167;05/08/07;09:55:30
39.89841667;116.4558167;05/08/07;09:55:57
39.89893333;116.4552167;05/08/07;09:55:59
39.89786667;116.4553333;05/08/07;09:56:13
39.89688333;116.4553;05/08/07;09:56:24
39.89601667;116.45525;05/08/07;09:56:37
39.89563333;116.45525;05/08/07;09:56:50
39.89468333;116.4549333;05/08/07;09:57:09
39.89396667;116.4550167;05/08/07;09:57:15
39.8933;116.4551833;05/08/07;09:57:20
39.88411667;116.455;05/08/07;09:58:28
39.87473333;116.4547667;05/08/07;09:59:35
39.86778333;116.45465;05/08/07;10:00:26
39.8673;116.4545333;05/08/07;10:00:30
39.86658333;116.4542;05/08/07;10:00:38
39.86528333;116.4528833;05/08/07;10:00:53
39.86316667;116.4502833;05/08/07;10:01:16
39.86286667;116.4498833;05/08/07;10:01:22
39.86113333;116.4477333;05/08/07;10:01:50
39.86111667;116.4470833;05/08/07;10:01:56
39.86161667;116.4469667;05/08/07;10:02:02
39.8618;116.4476167;05/08/07;10:02:08
39.8467;116.4661667;05/08/07;10:04:09
39.82026667;116.4957667;05/08/07;10:07:48
39.8192;116.49615;05/08/07;10:07:57
39.81843333;116.4960167;05/08/07;10:08:03
39.8177;116.4954833;05/08/07;10:08:10
39.8171;116.4945333;05/08/07;10:08:19
39.8091;116.4741667;05/08/07;10:10:13
39.80765;116.4723833;05/08/07;10:10:28
39.80275;116.4676333;05/08/07;10:11:16
39.8028;116.4670833;05/08/07;10:11:22
39.80348333;116.4673333;05/08/07;10:11:30
39.80448333;116.4682667;05/08/07;10:11:42
39.80453333;116.46885;05/08/07;10:11:48
39.80401667;116.4695833;05/08/07;10:11:56
39.80303333;116.4709667;05/08/07;10:12:09
39.80135;116.4727833;05/08/07;10:12:29
39.8005;116.4734833;05/08/07;10:12:44
39.79983333;116.4739833;05/08/07;10:13:14
39.79958333;116.4741833;05/08/07;10:13:22
39.7994;116.4743;05/08/07;10:13:41
39.79918333;116.47475;05/08/07;10:13:52
39.7996;116.4777333;05/08/07;10:14:42
39.79968333;116.47835;05/08/07;10:14:55
39.80023333;116.4823833;05/08/07;10:16:07
39.80056667;116.4845167;05/08/07;10:16:35
39.79966667;116.4854167;05/08/07;10:16:55
39.79936667;116.4856333;05/08/07;10:17:00
39.79955;116.4854833;05/08/07;10:17:21
39.79956667;116.4852833;05/08/07;10:17:41
39.79943333;116.4851167;05/08/07;10:17:54
39.79921667;116.4849167;05/08/07;10:18:17
39.79908333;116.4849;05/08/07;10:18:32
39.79893333;116.4850167;05/08/07;10:18:49
39.79898333;116.4852167;05/08/07;10:19:05
39.79891667;116.4853667;05/08/07;10:19:17
39.80658333;116.4673667;05/08/07;10:37:12
39.80651667;116.46715;05/08/07;10:37:18
39.80668333;116.4670667;05/08/07;10:37:34
39.80681667;116.46675;05/08/07;10:37:41
39.80698333;116.4666833;05/08/07;10:38:08
39.80736667;116.4663167;05/08/07;10:38:19
39.81286667;116.4610333;05/08/07;10:39:34
39.82166667;116.4495833;05/08/07;10:41:51
39.82183333;116.4493167;05/08/07;10:42:57
39.82248333;116.44845;05/08/07;10:43:19
39.82321667;116.44755;05/08/07;10:44:50
39.82335;116.4473833;05/08/07;10:44:58
39.82646667;116.4434333;05/08/07;10:46:06
39.82826667;116.44205;05/08/07;10:46:44
39.82958333;116.4415833;05/08/07;10:46:59
39.82976667;116.4415333;05/08/07;10:48:02
39.83095;116.44125;05/08/07;10:48:42
39.83151667;116.4411833;05/08/07;10:48:49
39.83273333;116.4409;05/08/07;10:49:06
39.83333333;116.4408667;05/08/07;10:49:15
39.83481667;116.4408167;05/08/07;10:50:20
39.83516667;116.44065;05/08/07;10:50:34
39.8385;116.44065;05/08/07;10:51:19
39.83895;116.4408667;05/08/07;10:51:26
39.84285;116.4408167;05/08/07;10:52:21
39.84383333;116.4406667;05/08/07;10:52:36
39.8442;116.44045;05/08/07;10:52:51
39.84456667;116.4403;05/08/07;10:53:00
39.8456;116.4401667;05/08/07;10:53:24
39.84925;116.4395;05/08/07;10:54:26
39.8504;116.4392667;05/08/07;10:54:43
39.85098333;116.4394833;05/08/07;10:54:52
39.85133333;116.43945;05/08/07;10:54:56
39.85155;116.4394;05/08/07;10:55:07
39.85186667;116.43935;05/08/07;10:55:13
39.8524;116.43925;05/08/07;10:55:23
39.85291667;116.4395167;05/08/07;10:55:30
39.85371667;116.4394167;05/08/07;10:55:42
39.85565;116.4394667;05/08/07;10:56:17
39.8559;116.4394667;05/08/07;10:56:28
39.85625;116.4393833;05/08/07;10:57:16
39.85698333;116.43935;05/08/07;10:58:17
39.85713333;116.4392667;05/08/07;10:58:42
39.85723333;116.4390333;05/08/07;10:59:04
39.8573;116.4387667;05/08/07;10:59:43
39.85733333;116.4389167;05/08/07;11:02:44
39.86031667;116.4474;05/08/07;11:04:25
39.8608;116.44785;05/08/07;11:04:29
39.8629;116.4504167;05/08/07;11:04:52
39.86501667;116.4530333;05/08/07;11:05:16
39.86595;116.4541667;05/08/07;11:05:27
39.86661667;116.4546333;05/08/07;11:05:35
39.86773333;116.4549833;05/08/07;11:05:46
39.87685;116.4553667;05/08/07;11:06:52
39.87716667;116.4553833;05/08/07;11:07:29
39.88025;116.4554167;05/08/07;11:08:05
39.89461667;116.4557833;05/08/07;11:09:56
39.8952;116.4558667;05/08/07;11:10:10
39.89866667;116.4558667;05/08/07;11:11:15
39.89918333;116.4559;05/08/07;11:11:24
39.90545;116.4559833;05/08/07;11:12:20
39.90608333;116.4564;05/08/07;11:12:26
39.90646667;116.4569167;05/08/07;11:12:30
39.91228333;116.45685;05/08/07;11:13:20
39.91301667;116.4567667;05/08/07;11:13:29
39.91401667;116.45685;05/08/07;11:13:43
39.91663333;116.45655;05/08/07;11:14:10
39.91803333;116.4564167;05/08/07;11:14:24
39.9187;116.45645;05/08/07;11:14:31
39.9243;116.4564;05/08/07;11:15:22
39.9432;116.4559333;05/08/07;11:17:58
39.94335;116.4559333;05/08/07;11:18:36
39.94423333;116.45585;05/08/07;11:18:55
39.95006667;116.4558667;05/08/07;11:19:45
39.95095;116.45565;05/08/07;11:19:54
39.95185;116.45515;05/08/07;11:20:00
39.95288333;116.4540333;05/08/07;11:20:10
39.95448333;116.4514333;05/08/07;11:21:14
39.9632;116.4381333;05/08/07;11:22:49
39.96406667;116.4369;05/08/07;11:23:04
39.96778333;116.4309;05/08/07;11:24:15
39.96818333;116.4294167;05/08/07;11:24:23
39.96828333;116.4280333;05/08/07;11:24:30
39.96811667;116.4211667;05/08/07;11:25:03
39.96776667;116.40765;05/08/07;11:26:15
39.96773333;116.4066;05/08/07;11:26:22
39.96731667;116.3907;05/08/07;11:28:45
39.96708333;116.3762833;05/08/07;11:30:24
39.9672;116.3759167;05/08/07;11:30:27
39.9669;116.37605;05/08/07;11:30:39
39.96675;116.3688667;05/08/07;11:31:48
39.96696667;116.3639167;05/08/07;11:31:56
39.96655;116.3622333;05/08/07;11:32:07
39.96651667;116.35945;05/08/07;11:32:36
39.96653333;116.3589333;05/08/07;11:33:21
39.96656667;116.3591833;05/08/07;11:33:42
39.96656667;116.3594167;05/08/07;11:34:06
39.9667;116.3596167;05/08/07;11:34:24
39.96676667;116.3598167;05/08/07;11:34:47
39.96675;116.3600667;05/08/07;11:35:10
39.96676667;116.3606;05/08/07;11:35:44
39.96673333;116.3608833;05/08/07;11:38:38
39.96665;116.3598667;05/08/07;11:38:45
39.96666667;116.35955;05/08/07;11:38:49
39.96691667;116.3594833;05/08/07;11:38:54
39.96925;116.35945;05/08/07;11:39:35
39.97133333;116.3593167;05/08/07;11:40:08
39.97166667;116.3592833;05/08/07;11:40:13
39.97293333;116.3593;05/08/07;11:40:33
39.97378333;116.3565;05/08/07;11:41:18
39.97498333;116.3556;05/08/07;11:41:21
39.9751;116.3545833;05/08/07;11:41:25
39.97436667;116.3521833;05/08/07;11:41:46
39.97335;116.3468833;05/08/07;11:42:24
39.97285;116.3449167;05/08/07;11:42:37
39.97011667;116.3398167;05/08/07;11:43:26
39.96975;116.3394333;05/08/07;11:43:29
39.96891667;116.33885;05/08/07;11:47:22
39.98115;116.3475667;05/08/07;11:47:44
39.98116667;116.34775;05/08/07;11:48:09
39.98093333;116.34785;05/08/07;11:48:34
39.98073333;116.3479167;05/08/07;11:48:54
39.98053333;116.3479;05/08/07;11:49:17
39.98038333;116.3478667;05/08/07;11:49:39
39.98035;116.3473333;05/08/07;11:50:21
39.98015;116.34725;05/08/07;11:51:30
39.97995;116.34735;05/08/07;11:51:47
39.97973333;116.34735;05/08/07;11:52:08
39.97948333;116.3473667;05/08/07;11:52:32
39.97908333;116.34735;05/08/07;11:53:07
39.97885;116.3473833;05/08/07;11:53:28
39.97875;116.3471833;05/08/07;11:53:56
39.97888333;116.3470667;05/08/07;11:54:13
39.97896667;116.3472167;05/08/07;11:55:14
39.97911667;116.3449833;05/08/07;11:55:18
39.97931667;116.3457667;05/08/07;11:55:22
39.97941667;116.3461833;05/08/07;11:55:42
39.97946667;116.3459833;05/08/07;11:56:06
39.97901667;116.34425;05/08/07;11:56:35
39.97936667;116.3452167;05/08/07;11:56:37
39.9792;116.3451;05/08/07;11:56:48
39.97861667;116.3444167;05/08/07;15:45:08
39.9785;116.34425;05/08/07;15:45:20
39.97823333;116.34425;05/08/07;15:45:45
39.97796667;116.3443;05/08/07;15:46:09
39.97788333;116.3441;05/08/07;15:46:34
39.97781667;116.3428333;05/08/07;15:47:49
39.97778333;116.3424833;05/08/07;15:48:11
39.97781667;116.34225;05/08/07;15:48:29
39.97783333;116.3419833;05/08/07;15:48:48
39.9779;116.3415833;05/08/07;15:49:21
39.97795;116.3413833;05/08/07;15:49:39
39.97795;116.3409333;05/08/07;15:50:14
39.97796667;116.3407333;05/08/07;15:50:28
39.97791667;116.3402167;05/08/07;15:51:07
39.9779;116.3399167;05/08/07;15:51:29
39.97785;116.3396333;05/08/07;15:51:49
39.97771667;116.33955;05/08/07;15:52:05
39.97745;116.33955;05/08/07;15:52:33
39.97695;116.3395833;05/08/07;15:53:08
39.97678333;116.3396;05/08/07;15:53:38
39.97671667;116.3394;05/08/07;15:53:41
39.97655;116.3393;05/08/07;15:54:05
39.9764;116.3392333;05/08/07;15:54:28
39.97646667;116.33905;05/08/07;15:54:47
39.97655;116.3388;05/08/07;15:55:19
39.97668333;116.3387;05/08/07;15:56:00
39.97683333;116.3386;05/08/07;15:56:39
39.97685;116.3384333;05/08/07;15:57:34
39.97686667;116.3381667;05/08/07;15:58:14
39.97691667;116.338;05/08/07;15:58:46
39.97686667;116.3377333;05/08/07;15:59:45
39.97696667;116.3376;05/08/07;16:01:20
